added_at,track/album/type,track/duration_ms,track/popularity,track/explicit,playlist,track/album/name,track/artists/0/name,track/name,track/uri
time,discrete,continuous,continuous,discrete,discrete,string,string,string,string
2017-05-17 01:19:49,album,192226.0,55.0,false,playlist_5,I Am Your Gummy Bear,GummibÃ¤r,I Am Your Gummy Bear (The Gummy Bear Song),spotify:track:6nFYXpBgrNcZjbtNEuc6yR
2017-05-17 01:20:01,album,197773.0,63.0,false,playlist_5,Aquarium,Aqua,Barbie Girl,spotify:track:2RSOzvKUnfDDrb2nQPfpQU
2017-05-17 01:20:39,album,175693.0,41.0,false,playlist_5,Greatest Hits,DJ Jazzy Jeff & The Fresh Prince,The Fresh Prince of Bel-Air,spotify:track:3FltYEzrDu20qIRjj4SNvD
2017-05-17 01:21:18,album,182626.0,57.0,false,playlist_5,Tasty,Kelis,Milkshake - Radio Mix,spotify:track:2s0ouHqJebHfiQ6C1GUFJd
2017-05-17 01:21:26,album,262826.0,11.0,true,playlist_5,Mack Daddy,Sir Mix-A-Lot,Baby Got Back,spotify:track:7MCNnnmwm7TXMh7xyNGohi
2017-05-17 01:21:35,album,124066.0,1.0,false,playlist_5,The Best Of Tom Jones 20th Century Masters The Millennium Collection,Tom Jones,What's New Pussycat?,spotify:track:4dx3Lqdq4WvUWx23d04tOl
2017-05-17 01:21:43,album,57600.0,43.0,false,playlist_5,Willy Wonka & The Chocolate Factory,Oompa Loompa Cast,"Oompa Loompa - From ""Willy Wonka & The Chocolate Factory"" Soundtrack",spotify:track:3FOVyUbdnNuUmjRR8mI18O
2017-05-17 01:23:30,album,304600.0,77.0,false,playlist_5,Another Level,Blackstreet,No Diggity,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ
2017-05-17 01:23:40,album,119266.0,6.0,false,playlist_5,The Best Of Tom Jones 20th Century Masters The Millennium Collection,Tom Jones,It's Not Unusual,spotify:track:5Fwif6oyL2EjXAFTGL909U
2017-05-17 01:24:02,album,226293.0,44.0,false,playlist_5,The Essential Kenny Loggins,Kenny Loggins,Footloose,spotify:track:2CYiz0Mv8FYKPw7prokwDC
2017-05-17 01:24:17,album,272080.0,67.0,false,playlist_5,PCD,The Pussycat Dolls,Don't Cha,spotify:track:1gZ7i4qxXkHZb1r6eioaAP
2017-05-17 01:24:39,album,213266.0,57.0,false,playlist_5,Blacks' Magic,Salt-N-Pepa,Let's Talk About Sex,spotify:track:6hTBP6QLwJdxbKyLlLXrGo
2017-05-17 01:24:48,album,192586.0,0.0,false,playlist_5,Essential - Pop 1990s,Rednex,Cotton Eye Joe,spotify:track:07ewVLyucSY9LO6h64K2uQ
2017-05-17 01:24:55,album,203573.0,61.0,false,playlist_5,Sweet Caroline,Neil Diamond,Sweet Caroline,spotify:track:3298yRJKPcCndQdNiTZKIo
2017-05-17 01:25:25,album,260680.0,75.0,false,playlist_5,Celebrate (Greatest Hits),Simple Minds,Don't You (Forget About Me) - Remastered,spotify:track:0A4PZuepTcIQVvA5m7R0M1
2017-05-17 01:25:31,album,284813.0,41.0,false,playlist_5,Hypnotica,Benny Benassi,Satisfaction - Isak original,spotify:track:3az4KbeqXONlSc0GdORbDC
2017-05-17 01:25:38,album,168733.0,28.0,false,playlist_5,Playlist: The Best Of Shirley Bassey,Shirley Bassey,Goldfinger,spotify:track:6NGe9yGadOvtx0XRePVRdo
2017-05-17 01:25:53,album,205466.0,68.0,false,playlist_5,Street Songs,Rick James,Super Freak,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca
2017-05-17 01:26:08,album,165866.0,47.0,false,playlist_5,The Ultimate Collection: Four Tops,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",spotify:track:0GiWjFOVWv3mVaNCxkgqlq
2017-05-17 01:26:25,album,161986.0,38.0,false,playlist_5,SpongeBob's Greatest Hits,Spongebob Squarepants,The Goofy Goober Song,spotify:track:7GCaZax7ExKSNYFv8eQCvL
2017-05-17 01:31:30,album,235840.0,0.0,false,playlist_5,The Last Stand,Sabaton,The Last Stand,spotify:track:3gADBuiNvtYo6Xu9cGjm5V
2017-05-20 14:46:38,album,253106.0,77.0,true,playlist_5,iSpy (feat. Lil Yachty),KYLE,iSpy (feat. Lil Yachty),spotify:track:2EEeOnHehOozLq4aS0n6SL
2017-05-26 01:19:21,album,188943.0,50.0,false,playlist_5,Ma Chouchoute,Snail's House,Ma Chouchoute,spotify:track:26xcWeNjFVUzSPGgZmspKB
2017-10-02 23:42:08,album,415906.0,47.0,false,playlist_5,Android Porn / Steppin' Razor,Kraddy,Android Porn,spotify:track:6m0x9E0xSWMQVkii2FWHxG
2017-10-02 23:43:06,album,110080.0,42.0,false,playlist_5,The SpongeBob SquarePants Movie-Music From The Movie and More,"SpongeBob, Patrick & The Monsters",Now That We're Men,spotify:track:65c0WFZ8C6RWxUosvkdfzX
2017-10-06 17:08:03,album,272404.0,55.0,false,playlist_5,Gas Gas Gas (Initial D),Tsuko G.,Gas Gas Gas (Initial D),spotify:track:7ewraUQ1M5KwLZoFnPyXZG
2017-10-06 17:08:16,album,250941.0,61.0,false,playlist_5,Deja Vu (Initial D),Tsuko G.,Deja Vu (Initial D),spotify:track:0gV0Ogr3400hgZrWOG7Di1
2017-10-06 17:10:39,album,162742.0,35.0,false,playlist_5,Trololo Song,Mr. Trololo,Trololo Song,spotify:track:17DteqUBu6Alp3jGWkbadK
2017-10-06 17:11:02,album,125933.0,49.0,false,playlist_5,God Bless Tiny Tim,Tiny Tim,"Livin' in the Sunlight, Lovin' in the Moon Light",spotify:track:1PmXm1881bonBI1AlG5uaH
2017-10-06 17:13:08,album,134833.0,55.0,false,playlist_5,Heyyeyaaeyaaaeyaeyaa (Fabulous Secret Powers),SLACKCiRCUS,Heyyeyaaeyaaaeyaeyaa (Fabulous Secret Powers),spotify:track:0trTpNYmHAK3EihaZBd2h6
2017-10-06 17:13:22,album,110840.0,46.0,false,playlist_5,God Bless Tiny Tim,Tiny Tim,Tip Toe Thru' the Tulips with Me,spotify:track:1Vchex0xowRj9k59RLvRfo
2017-10-06 17:13:37,album,194360.0,49.0,false,playlist_5,Bananaphone,Raffi,Bananaphone,spotify:track:2Uu4AnnMTJpevC0IrwAuOW
2017-10-06 17:13:54,album,148066.0,46.0,false,playlist_5,Hit Songs & Rarities,The Wiggles,Fruit Salad,spotify:track:0jxWlzadnSzb9f49f9jxfz
2017-10-06 17:13:59,album,30053.0,0.0,false,playlist_5,"For Those About To Shop, We Salute You",Parry Gripp,Do You Like Waffles?,spotify:track:5gP9aSnGYSSAbPM8fj4UWR
2017-10-06 17:14:02,album,216400.0,49.0,false,playlist_5,Peanut Butter Jelly Time,Chip-man & The Buckwheat Boyz,Peanut Butter Jelly Time - Radio,spotify:track:7rv2yO4NDw1xaucLooqdqm
2017-10-06 17:14:10,album,185043.0,53.0,false,playlist_5,Stella (Remastered 2005),Yello,Oh Yeah - Remastered 2005,spotify:track:1iOHLlEsMbgJfYBFWy4TjG
2017-10-06 17:14:16,album,235813.0,72.0,false,playlist_5,Bag Raiders (Deluxe),Bag Raiders,Shooting Stars,spotify:track:0UeYCHOETPfai02uskjJ3x
2017-10-06 17:14:35,album,155000.0,51.0,false,playlist_5,Shia LaBeouf Live,Rob Cantor,Shia LaBeouf Live,spotify:track:3VMzQ4rh7FtfSuyjHIcuZR
2017-10-06 17:14:37,album,510573.0,64.0,false,playlist_5,Fragile (Deluxe Version),Yes,Roundabout - Remastered Version,spotify:track:0YveezON7jpiaHA8fnUHxN
2017-10-06 17:14:44,album,276013.0,0.0,false,playlist_5,Drama Sonatina,Ji Pyeong Kwon,Sad Romance (A.K.A. Sad Violin),spotify:track:0m5kdGuPwbTLBM3hWkLd1D
2017-10-06 17:15:17,album,54360.0,42.0,false,playlist_5,The Young Ones,Charlie's Angels,Seinfeld,spotify:track:1xOufOKaxfBlxG6l7ytHZ0
2017-10-06 17:16:04,album,157800.0,42.0,false,playlist_5,We No Speak Americano (13 Mixes),Yolanda Be Cool,We No Speak Americano - Radio Edit,spotify:track:2bGDdgjS7HYSlzpHk8ClKU
2017-10-06 17:16:25,album,189974.0,68.0,true,playlist_5,Ultimate,Denzel Curry,Ultimate,spotify:track:6R0GRYk2vs2XuBVemYK5YZ
2017-10-06 17:16:47,album,182693.0,57.0,false,playlist_5,Primetime Adventures,Chipmusic Heroes,"Crazy Noisy Bizarre Town (From ""Jojo's Bizarre Adventure: Diamond Is Unbreakable"") [feat. Skully Tun]",spotify:track:7m8Oe3Con71ujRIji78Ukb
2017-10-06 17:17:02,album,196642.0,63.0,true,playlist_5,You Reposted in the Wrong Neighborhood I Glue70 Mashup,Shokk,You Reposted in the Wrong Neighborhood I Glue70 Mashup,spotify:track:0hSzixwdKTfDQewDKq2cP5
2017-10-06 17:17:24,album,77241.0,50.0,false,playlist_5,Kazoo Kid,Mike Diva,Kazoo Kid Trap - Original Mix,spotify:track:69F7HX0NulVaEcq8UeEVcK
2017-10-06 17:17:54,album,30891.0,52.0,false,playlist_5,Thomas' Train Yard Tracks,Thomas & Friends,Thomas Theme,spotify:track:15SgAfCwXlyxMNPFgWkAlc
2017-10-06 17:18:41,album,274103.0,46.0,false,playlist_5,On the Floor,IceJJFish,On the Floor,spotify:track:0cm53Jz1z1AA7NrfN7VAk6
2017-10-06 17:18:45,album,25260.0,27.0,true,playlist_5,Fuck This Shit I'm Out,The Theme Song,Fuck This Shit I'm Out,spotify:track:2RYjte6fWX1JZRszMkOkD0
2017-10-06 17:18:53,album,86306.0,35.0,false,playlist_5,The Red Army Choir: Live In Paris,The Red Army Choir,Russian National Anthem,spotify:track:53K7pVf1g65cbOSNiJEJKt
2017-10-06 17:19:03,album,122877.0,34.0,false,playlist_5,Whipped Cream: The Funky Trumpet of Ray Davies & His Button Down Brass,Ray Davies and His Button Down Brass,Spanish Flea,spotify:track:160xpuXDJHmG3J43h9lCLu
2017-10-06 17:19:07,album,162386.0,51.0,false,playlist_5,"The good, the bad and the ugly",Ennio Morricone,"The Good, The Bad and the Ugly (From ""The Good, the Bad and the Ugly"") - Titles",spotify:track:2IJJszwGK4NWmh3bNK6CPD
2017-10-06 17:19:18,album,195515.0,57.0,false,playlist_5,Wii Turn Up (Wii Menu Remix),Murcy,Wii Turn Up (Wii Menu Remix),spotify:track:59OkvZEB9zPsEa6fQL2LlZ
2017-10-06 17:19:45,album,136093.0,45.0,false,playlist_5,Guitar Legend: The Very Best Of Dick Dale,Dick Dale and his Del-Tones,Misirlou,spotify:track:1p791U7Bx5PmvCwucN4PQN
2017-10-06 17:19:58,album,117391.0,32.0,true,playlist_5,Dat Boi (O Shit Waddup!),Dj Cutman,Dat Boi (O Shit Waddup!),spotify:track:2xPpFvPTAZFL058D6aJ6pM
2017-10-06 17:20:19,album,161506.0,70.0,true,playlist_5,2001,Dr. Dre,The Next Episode,spotify:track:4LwU4Vp6od3Sb08CsP99GC
2017-10-06 17:20:34,album,167533.0,5.0,false,playlist_5,Rocky (Original Motion Picture Score),Bill Conti,"Gonna Fly Now - Theme From ""Rocky""",spotify:track:60kXdgdz1PRqbNQIAEU6s9
2017-10-06 17:20:40,album,346840.0,63.0,false,playlist_5,My Boo (Hitman's Club Mix),Ghost Town DJs,My Boo - Hitman's Club Mix,spotify:track:4c0rkFPszqQTyC753tsCMU
2017-10-06 17:20:46,album,192746.0,53.0,false,playlist_5,Mi Mi Mi,Serebro,Mi Mi Mi,spotify:track:0pqCMHN3IVkBDlWAg0kiVa
2017-10-06 17:20:55,album,284453.0,36.0,false,playlist_5,Illuminati Confirmed XL,Gabriel Mercado,Air Horn,spotify:track:4ilpZCh2AhKezBwHV0fWcw
2017-10-06 17:21:22,album,254000.0,53.0,false,playlist_5,Primitive Love,Miami Sound Machine,Conga,spotify:track:3FdHgoJbH3DXNtGLh56pFu
2017-10-06 17:21:56,album,158413.0,54.0,false,playlist_5,Leave It All To Me (Theme from iCarly),Miranda Cosgrove,Leave It All To Me (Theme from iCarly),spotify:track:7CMIy0uwXyeBv2MvaEUJM1
2017-10-06 17:22:19,album,168666.0,18.0,false,playlist_5,Orff: Carmina Burana,Carl Orff,Carmina Burana: Fortuna imperatrix mundi: O Fortuna,spotify:track:43S1l614pzr2EtxIknjYFl
2017-10-06 17:22:41,album,212826.0,3.0,false,playlist_5,Pride Party Hits New Edition,Tomboy,Ok 2 B Gay,spotify:track:54BQrqQXbvs7qpEkRtJLFA
2017-10-06 17:22:47,album,257360.0,71.0,false,playlist_5,Please Hammer Don't Hurt 'Em,MC Hammer,U Can't Touch This,spotify:track:1B75hgRqe7A4fwee3g3Wmu
2017-10-06 17:23:14,album,212866.0,4.0,false,playlist_5,Hampsterdance Album,Hampton The Hampster,The Hampsterdance Song,spotify:track:5pP3RGiUtFVZlWotyJb9Ei
2017-10-06 17:23:20,album,249506.0,60.0,false,playlist_5,Fiesta Macarena,Los Del Rio,Macarena,spotify:track:4oaj36KzXRgDg4McgcTsZK
2017-10-06 17:23:46,album,50613.0,50.0,false,playlist_5,Wizards of Waverly Place,Selena Gomez,Everything Is Not As It Seems - Series Theme Song,spotify:track:5U4wYRHrCRxRP6iQfM824C
2017-10-06 17:24:09,album,198066.0,66.0,false,playlist_5,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,Gloria Gaynor,I Will Survive - Extended Version,spotify:track:7cv28LXcjAC3GsXbUvXKbX
2017-10-06 17:25:36,album,27200.0,16.0,false,playlist_5,Keyboard Cat's Greatest Hits,Keyboard Cat,"Fatso's Theme aka Play Him Off, Keyboard Cat",spotify:track:74asF5hV7yPzaP1h6wVz1R
2017-10-06 17:25:39,album,239253.0,70.0,true,playlist_5,Paradas Continuas,Lipps Inc.,Funky Town,spotify:track:7723JnKU2R15Iv4T7OJrly
2017-10-06 17:26:25,album,114957.0,57.0,false,playlist_5,Krusty Krab Spongebob Trap Remix Vine Theme,William Jacobs,Krusty Krab Spongebob Trap Remix Vine Theme,spotify:track:79VupVk4BWNqYcfXe5oVOh
2017-10-06 17:27:15,album,231333.0,79.0,false,playlist_5,Make It Big,Wham!,Wake Me up Before You Go-Go,spotify:track:0ikz6tENMONtK6qGkOrU3c
2017-10-06 17:27:47,album,186560.0,58.0,false,playlist_5,Toonage,Cartoons,Witch Doctor - Radio Mix,spotify:track:1li2UA33w6LQcVXt4Di5UA
2017-10-06 17:29:07,album,221573.0,47.0,true,playlist_5,"My Neck, My Back (Lick It) - Remixes",Khia,"My Neck, My Back (Lick It) - Street/Club Version",spotify:track:1tc6RFcNQk2mQ0c0ZdiEBW
2017-10-06 17:29:39,album,149120.0,37.0,false,playlist_5,MÃºsica de America,Mariachi Vargas De Tecalitlan,Jarabe tapatio,spotify:track:6A3pJMpqcz3maI3H0yBLC9
2017-10-06 17:30:53,album,179160.0,60.0,true,playlist_5,United States Of Atlanta,Ying Yang Twins,Wait (The Whisper Song),spotify:track:5Y78yINSOCW6xbOfGWNBg4
2017-10-06 17:30:59,album,117000.0,31.0,false,playlist_5,Amazing Electronic Pop Sound Of,Jean-Jacques Perrey,Brazilian Flower,spotify:track:5EFDXorJyUp61D2ZGpmsJz
2017-10-06 17:32:16,album,288247.0,42.0,false,playlist_5,Chocolate Rain,Tay Zonday,Chocolate Rain,spotify:track:3sJ1HwrSpTVosPhJHFbRLK
2017-10-06 17:32:45,album,116800.0,30.0,false,playlist_5,Classic Video Game Songs,Video Game Players,Sonic the Hedgehog (Green Hill Zone Theme),spotify:track:6VpiPDOAdP3wH0vOrAs30g
2017-10-06 17:33:01,album,189204.0,29.0,false,playlist_5,Disco Ultralounge,Kevin MacLeod,Local Forecast - Elevator,spotify:track:5sRQNFKwE9kgNleZgnCpgw
2017-10-06 17:33:58,album,172509.0,36.0,false,playlist_5,Dog of Wisdom (Remix) [feat. Joe Gran] [Blue Version] - Single,The Living Tombstone,Dog of Wisdom (Remix) [feat. Joe Gran] [Blue Version],spotify:track:0cNvfyJjpoP56GgdOHSFPw
2017-10-06 17:34:09,album,120960.0,59.0,true,playlist_5,CrazyNDaLazDayz,Tear Da Club Up Thugs,Slob on My Knob,spotify:track:60TbmViml7n1jUZksLR7Mq
2017-10-06 17:34:57,album,164613.0,0.0,false,playlist_5,"Mega Man, Vol. 2",Capcom Sound Team,Dr. Wily Stage 1 (NES ver.),spotify:track:4ICg3ggG6Orp1W1GMNA6LH
2017-10-06 17:36:24,album,289000.0,47.0,true,playlist_5,Let Me Hit It,Sporty-O,Let Me Hit It - Audiostalkers Original Mix,spotify:track:6DHswEnDubt3PTh9semV3M
2017-10-06 17:36:45,album,277489.0,49.0,false,playlist_5,009 Sound System,009 Sound System,Dreamscape,spotify:track:5fp6m6Zo4LetiWaMMrPjy5
2017-10-06 17:37:03,album,177212.0,47.0,false,playlist_5,Portal 2: Songs to Test By (Collectors Edition),Aperture Science Psychoacoustic Laboratories,Still Alive,spotify:track:0Nrw0vKim2z4dph1jsxvye
2017-10-06 17:37:11,album,112586.0,36.0,false,playlist_5,101 Game Themes 4.0,8-Bit Arcade,Super Smash Bros Melee (Main Theme),spotify:track:7qutORNbBeywDgWXKOJlFD
2017-10-06 17:38:50,album,229000.0,45.0,false,playlist_5,Buckwild,Pontus Pettersson,Buckwild,spotify:track:0imgcXQ3x5qjncFmbozu7d
2017-10-06 17:39:03,album,132858.0,38.0,false,playlist_5,The Mario Brothers Collection Vol. III,Good Knight Productions,Super Smash Bros. Brawl - Wifi Waiting Room,spotify:track:6eCJJGYFb11r8umc77wLdA
2017-10-06 17:40:15,album,238358.0,36.0,false,playlist_5,"Retro Remix Revue, Vol. 2",Retro Remix Revue,The Legend of Zelda: Ocarina of Time - Gerudo Valley,spotify:track:1KPqKXEhZJG5tyVu0n59wh
2017-12-20 17:29:35,album,124055.0,76.0,true,playlist_5,Lil Pump,Lil Pump,Gucci Gang,spotify:track:43ZyHQITOjhciSUUNPVRHc
2018-01-07 23:27:17,album,244803.0,0.0,false,playlist_5,MANDY B.BLUE #1 -Haneda International Anime Music Festival Presents-,MANDY B.BLUE,A Cruel Angel's Thesis,spotify:track:5lDMPCKmRUx1Q5Fk4jqH7m
2018-01-17 18:35:55,album,266933.0,48.0,true,playlist_5,Encore,Eminem,Big Weenie,spotify:track:4dh34dyav8M5jCN3yidn8Z
2018-04-06 16:46:20,album,373051.0,0.0,false,playlist_5,Born To Be Wasted,009 Sound System,Born To Be Wasted,spotify:track:1pzTXuYLNoXY8tKzvOAqB7
2018-04-06 16:48:11,album,125240.0,39.0,false,playlist_5,Los Muppets (Banda Sonora Original),Mahna Mahna and The Two Snowths,Mah Na Mah Na,spotify:track:4LwdFPmc5LYY2qAmzi23pe
2018-04-06 16:48:17,album,111154.0,46.0,false,playlist_5,TV Tunes,Luciano Michelini,Frolic (Curb Your Enthusiasm Theme),spotify:track:5foxQ24C0x7W0B2OD46AJg
2018-04-06 16:49:29,album,142732.0,49.0,false,playlist_5,We Are Number One (Instrumental Version),4Fate,We Are Number One - Instrumental Version,spotify:track:0IzOLJVaqwaQR5zBad9iWn
2018-04-06 16:49:35,album,272293.0,54.0,true,playlist_5,Golden Grain,Disturbing Tha Peace,Move Bitch,spotify:track:0LyZGZEZcFqpeF8bAfx3v0
2018-04-06 16:50:12,album,189506.0,69.0,false,playlist_5,Trading Snakeoil for Wolftickets,Gary Jules,Mad World (Feat. Michael Andrews),spotify:track:3JOVTQ5h8HGFnDdp4VT3MP
2018-04-06 16:50:20,album,227327.0,40.0,false,playlist_5,Brodyquest - Single,Lemon Demon,Brodyquest,spotify:track:3KWpkpZRx6mJ3W5jGCLXnY
2018-04-11 03:09:15,album,197240.0,44.0,false,playlist_5,3XL Manga i Anime,Super3,Cha La Head Chala,spotify:track:36la4AQp7vTlCRNyC5NLry
2018-04-13 15:38:45,album,295893.0,84.0,false,playlist_5,Toto IV,Toto,Africa,spotify:track:2374M0fQpWi3dLnB54qaLX
